date	high	high	high	high
2019-01-02 09:30:00-05:00	150.99	150.99	150.99	150.99
2019-01-02 09:30:01-05:00	150.97	150.97	150.97	150.97
2019-01-02 09:30:02-05:00	150.97	150.97	150.97	150.97
2019-01-02 09:30:03-05:00	151.03	151.03	151.03	151.03
2019-01-02 09:30:04-05:00	151.01	151.01	151.01	151.01
2019-01-02 09:30:05-05:00	150.94	150.94	150.94	150.94
2019-01-02 09:30:06-05:00	150.97	150.97	150.97	150.97
2019-01-02 09:30:07-05:00	150.95	150.95	150.95	150.95
2019-01-02 09:30:08-05:00	150.95	150.95	150.95	150.95
2019-01-02 09:30:09-05:00	150.96	150.96	150.96	150.96
2019-01-02 09:30:10-05:00	150.99	150.99	150.99	150.99
2019-01-02 09:30:11-05:00	151	151	151	151
2019-01-02 09:30:12-05:00	150.99	150.99	150.99	150.99
2019-01-02 09:30:13-05:00	150.97	150.97	150.97	150.97
2019-01-02 09:30:14-05:00	150.98	150.98	150.98	150.98
2019-01-02 09:30:15-05:00	150.97	150.97	150.97	150.97
2019-01-02 09:30:16-05:00	150.95	150.95	150.95	150.95
2019-01-02 09:30:17-05:00	150.98	150.98	150.98	150.98
2019-01-02 09:30:18-05:00	151	151	151	151
2019-01-02 09:30:19-05:00	151	151	151	151
2019-01-02 09:30:20-05:00	151	151	151	151
2019-01-02 09:30:21-05:00	151.04	151.04	151.04	151.04
2019-01-02 09:30:22-05:00	151.08	151.08	151.08	151.08
2019-01-02 09:30:23-05:00	151.09	151.09	151.09	151.09
2019-01-02 09:30:24-05:00	151.08	151.08	151.08	151.08
2019-01-02 09:30:25-05:00	151.11	151.11	151.11	151.11
2019-01-02 09:30:26-05:00	151.15	151.15	151.15	151.15
2019-01-02 09:30:27-05:00	151.13	151.13	151.13	151.13
2019-01-02 09:30:28-05:00	151.13	151.13	151.13	151.13
2019-01-02 09:30:29-05:00	151.1	151.1	151.1	151.1
2019-01-02 09:30:30-05:00	151.09	151.09	151.09	151.09
2019-01-02 09:30:31-05:00	151.08	151.08	151.08	151.08
2019-01-02 09:30:32-05:00	151.1	151.1	151.1	151.1
2019-01-02 09:30:33-05:00	151.13	151.13	151.13	151.13
2019-01-02 09:30:34-05:00	151.13	151.13	151.13	151.13
2019-01-02 09:30:35-05:00	151.14	151.14	151.14	151.14
2019-01-02 09:30:36-05:00	151.13	151.13	151.13	151.13
2019-01-02 09:30:37-05:00	151.15	151.15	151.15	151.15
2019-01-02 09:30:38-05:00	151.18	151.18	151.18	151.18
2019-01-02 09:30:39-05:00	151.16	151.16	151.16	151.16
2019-01-02 09:30:40-05:00	151.15	151.15	151.15	151.15
2019-01-02 09:30:41-05:00	151.15	151.15	151.15	151.15
2019-01-02 09:30:42-05:00	151.16	151.16	151.16	151.16
2019-01-02 09:30:43-05:00	151.12	151.12	151.12	151.12
2019-01-02 09:30:44-05:00	151.14	151.14	151.14	151.14
2019-01-02 09:30:45-05:00	151.24	151.24	151.24	151.24
2019-01-02 09:30:46-05:00	151.25	151.25	151.25	151.25
2019-01-02 09:30:47-05:00	151.26	151.26	151.26	151.26
2019-01-02 09:30:48-05:00	151.27	151.27	151.27	151.27
2019-01-02 09:30:49-05:00	151.26	151.26	151.26	151.26
2019-01-02 09:30:50-05:00	151.25	151.25	151.25	151.25
2019-01-02 09:30:51-05:00	151.26	151.26	151.26	151.26
2019-01-02 09:30:52-05:00	151.28	151.28	151.28	151.28
2019-01-02 09:30:53-05:00	151.27	151.27	151.27	151.27
2019-01-02 09:30:54-05:00	151.26	151.26	151.26	151.26
2019-01-02 09:30:55-05:00	151.19	151.19	151.19	151.19
2019-01-02 09:30:56-05:00	151.21	151.21	151.21	151.21
2019-01-02 09:30:57-05:00	151.18	151.18	151.18	151.18
2019-01-02 09:30:58-05:00	151.14	151.14	151.14	151.14
2019-01-02 09:30:59-05:00	151.13	151.13	151.13	151.13
2019-01-02 09:31:00-05:00	151.11	151.11	151.11	151.11
2019-01-02 09:31:01-05:00	151.25	151.25	151.25	151.25
2019-01-02 09:31:02-05:00	151.31	151.31	151.31	151.31
2019-01-02 09:31:03-05:00	151.33	151.33	151.33	151.33
2019-01-02 09:31:04-05:00	151.39	151.39	151.39	151.39
2019-01-02 09:31:05-05:00	151.4	151.4	151.4	151.4
2019-01-02 09:31:06-05:00	151.37	151.37	151.37	151.37
2019-01-02 09:31:07-05:00	151.36	151.36	151.36	151.36
2019-01-02 09:31:08-05:00	151.38	151.38	151.38	151.38
2019-01-02 09:31:09-05:00	151.39	151.39	151.39	151.39
2019-01-02 09:31:10-05:00	151.39	151.39	151.39	151.39
2019-01-02 09:31:11-05:00	151.36	151.36	151.36	151.36
2019-01-02 09:31:12-05:00	151.32	151.32	151.32	151.32
2019-01-02 09:31:13-05:00	151.31	151.31	151.31	151.31
2019-01-02 09:31:14-05:00	151.36	151.36	151.36	151.36
2019-01-02 09:31:15-05:00	151.4	151.4	151.4	151.4
2019-01-02 09:31:16-05:00	151.39	151.39	151.39	151.39
2019-01-02 09:31:17-05:00	151.4	151.4	151.4	151.4
2019-01-02 09:31:18-05:00	151.43	151.43	151.43	151.43
2019-01-02 09:31:19-05:00	151.42	151.42	151.42	151.42
2019-01-02 09:31:20-05:00	151.44	151.44	151.44	151.44
2019-01-02 09:31:21-05:00	151.44	151.44	151.44	151.44
2019-01-02 09:31:22-05:00	151.46	151.46	151.46	151.46
2019-01-02 09:31:23-05:00	151.48	151.48	151.48	151.48
2019-01-02 09:31:24-05:00	151.49	151.49	151.49	151.49
2019-01-02 09:31:25-05:00	151.49	151.49	151.49	151.49
2019-01-02 09:31:26-05:00	151.52	151.52	151.52	151.52
2019-01-02 09:31:27-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:31:28-05:00	151.57	151.57	151.57	151.57
2019-01-02 09:31:29-05:00	151.58	151.58	151.58	151.58
2019-01-02 09:31:30-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:31:31-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:31:32-05:00	151.54	151.54	151.54	151.54
2019-01-02 09:31:33-05:00	151.5	151.5	151.5	151.5
2019-01-02 09:31:34-05:00	151.48	151.48	151.48	151.48
2019-01-02 09:31:35-05:00	151.5	151.5	151.5	151.5
2019-01-02 09:31:36-05:00	151.5	151.5	151.5	151.5
2019-01-02 09:31:37-05:00	151.5	151.5	151.5	151.5
2019-01-02 09:31:38-05:00	151.51	151.51	151.51	151.51
2019-01-02 09:31:39-05:00	151.53	151.53	151.53	151.53
2019-01-02 09:31:40-05:00	151.53	151.53	151.53	151.53
2019-01-02 09:31:41-05:00	151.54	151.54	151.54	151.54
2019-01-02 09:31:42-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:31:43-05:00	151.57	151.57	151.57	151.57
2019-01-02 09:31:44-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:31:45-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:31:46-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:31:47-05:00	151.57	151.57	151.57	151.57
2019-01-02 09:31:48-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:31:49-05:00	151.6	151.6	151.6	151.6
2019-01-02 09:31:50-05:00	151.58	151.58	151.58	151.58
2019-01-02 09:31:51-05:00	151.59	151.59	151.59	151.59
2019-01-02 09:31:52-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:31:53-05:00	151.54	151.54	151.54	151.54
2019-01-02 09:31:54-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:31:55-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:31:56-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:31:57-05:00	151.54	151.54	151.54	151.54
2019-01-02 09:31:58-05:00	151.54	151.54	151.54	151.54
2019-01-02 09:31:59-05:00	151.54	151.54	151.54	151.54
2019-01-02 09:32:00-05:00	151.48	151.48	151.48	151.48
2019-01-02 09:32:01-05:00	151.47	151.47	151.47	151.47
2019-01-02 09:32:02-05:00	151.49	151.49	151.49	151.49
2019-01-02 09:32:03-05:00	151.48	151.48	151.48	151.48
2019-01-02 09:32:04-05:00	151.52	151.52	151.52	151.52
2019-01-02 09:32:05-05:00	151.52	151.52	151.52	151.52
2019-01-02 09:32:06-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:32:07-05:00	151.57	151.57	151.57	151.57
2019-01-02 09:32:08-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:32:09-05:00	151.58	151.58	151.58	151.58
2019-01-02 09:32:10-05:00	151.63	151.63	151.63	151.63
2019-01-02 09:32:11-05:00	151.62	151.62	151.62	151.62
2019-01-02 09:32:12-05:00	151.59	151.59	151.59	151.59
2019-01-02 09:32:13-05:00	151.59	151.59	151.59	151.59
2019-01-02 09:32:14-05:00	151.59	151.59	151.59	151.59
2019-01-02 09:32:15-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:32:16-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:32:17-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:32:18-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:32:19-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:32:20-05:00	151.54	151.54	151.54	151.54
2019-01-02 09:32:21-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:32:22-05:00	151.59	151.59	151.59	151.59
2019-01-02 09:32:23-05:00	151.58	151.58	151.58	151.58
2019-01-02 09:32:24-05:00	151.63	151.63	151.63	151.63
2019-01-02 09:32:25-05:00	151.67	151.67	151.67	151.67
2019-01-02 09:32:26-05:00	151.67	151.67	151.67	151.67
2019-01-02 09:32:27-05:00	151.69	151.69	151.69	151.69
2019-01-02 09:32:28-05:00	151.67	151.67	151.67	151.67
2019-01-02 09:32:29-05:00	151.67	151.67	151.67	151.67
2019-01-02 09:32:30-05:00	151.67	151.67	151.67	151.67
2019-01-02 09:32:31-05:00	151.62	151.62	151.62	151.62
2019-01-02 09:32:32-05:00	151.62	151.62	151.62	151.62
2019-01-02 09:32:33-05:00	151.64	151.64	151.64	151.64
2019-01-02 09:32:34-05:00	151.6	151.6	151.6	151.6
2019-01-02 09:32:35-05:00	151.6	151.6	151.6	151.6
2019-01-02 09:32:36-05:00	151.6	151.6	151.6	151.6
2019-01-02 09:32:37-05:00	151.59	151.59	151.59	151.59
2019-01-02 09:32:38-05:00	151.63	151.63	151.63	151.63
2019-01-02 09:32:39-05:00	151.59	151.59	151.59	151.59
2019-01-02 09:32:40-05:00	151.58	151.58	151.58	151.58
2019-01-02 09:32:41-05:00	151.58	151.58	151.58	151.58
2019-01-02 09:32:42-05:00	151.58	151.58	151.58	151.58
2019-01-02 09:32:43-05:00	151.53	151.53	151.53	151.53
2019-01-02 09:32:44-05:00	151.51	151.51	151.51	151.51
2019-01-02 09:32:45-05:00	151.57	151.57	151.57	151.57
2019-01-02 09:32:46-05:00	151.54	151.54	151.54	151.54
2019-01-02 09:32:47-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:32:48-05:00	151.53	151.53	151.53	151.53
2019-01-02 09:32:49-05:00	151.47	151.47	151.47	151.47
2019-01-02 09:32:50-05:00	151.51	151.51	151.51	151.51
2019-01-02 09:32:51-05:00	151.52	151.52	151.52	151.52
2019-01-02 09:32:52-05:00	151.51	151.51	151.51	151.51
2019-01-02 09:32:53-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:32:54-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:32:55-05:00	151.53	151.53	151.53	151.53
2019-01-02 09:32:56-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:32:57-05:00	151.57	151.57	151.57	151.57
2019-01-02 09:32:58-05:00	151.59	151.59	151.59	151.59
2019-01-02 09:32:59-05:00	151.52	151.52	151.52	151.52
2019-01-02 09:33:00-05:00	151.52	151.52	151.52	151.52
2019-01-02 09:33:01-05:00	151.48	151.48	151.48	151.48
2019-01-02 09:33:02-05:00	151.47	151.47	151.47	151.47
2019-01-02 09:33:03-05:00	151.46	151.46	151.46	151.46
2019-01-02 09:33:04-05:00	151.46	151.46	151.46	151.46
2019-01-02 09:33:05-05:00	151.43	151.43	151.43	151.43
2019-01-02 09:33:06-05:00	151.46	151.46	151.46	151.46
2019-01-02 09:33:07-05:00	151.44	151.44	151.44	151.44
2019-01-02 09:33:08-05:00	151.43	151.43	151.43	151.43
2019-01-02 09:33:09-05:00	151.43	151.43	151.43	151.43
2019-01-02 09:33:10-05:00	151.45	151.45	151.45	151.45
2019-01-02 09:33:11-05:00	151.44	151.44	151.44	151.44
2019-01-02 09:33:12-05:00	151.45	151.45	151.45	151.45
2019-01-02 09:33:13-05:00	151.5	151.5	151.5	151.5
2019-01-02 09:33:14-05:00	151.54	151.54	151.54	151.54
2019-01-02 09:33:15-05:00	151.51	151.51	151.51	151.51
2019-01-02 09:33:16-05:00	151.5	151.5	151.5	151.5
2019-01-02 09:33:17-05:00	151.47	151.47	151.47	151.47
2019-01-02 09:33:18-05:00	151.48	151.48	151.48	151.48
2019-01-02 09:33:19-05:00	151.45	151.45	151.45	151.45
2019-01-02 09:33:20-05:00	151.41	151.41	151.41	151.41
2019-01-02 09:33:21-05:00	151.42	151.42	151.42	151.42
2019-01-02 09:33:23-05:00	151.42	151.42	151.42	151.42
2019-01-02 09:33:24-05:00	151.4	151.4	151.4	151.4
2019-01-02 09:33:25-05:00	151.42	151.42	151.42	151.42
2019-01-02 09:33:26-05:00	151.42	151.42	151.42	151.42
2019-01-02 09:33:27-05:00	151.42	151.42	151.42	151.42
2019-01-02 09:33:28-05:00	151.44	151.44	151.44	151.44
2019-01-02 09:33:29-05:00	151.42	151.42	151.42	151.42
2019-01-02 09:33:30-05:00	151.41	151.41	151.41	151.41
2019-01-02 09:33:31-05:00	151.42	151.42	151.42	151.42
2019-01-02 09:33:32-05:00	151.41	151.41	151.41	151.41
2019-01-02 09:33:33-05:00	151.46	151.46	151.46	151.46
2019-01-02 09:33:34-05:00	151.46	151.46	151.46	151.46
2019-01-02 09:33:35-05:00	151.51	151.51	151.51	151.51
2019-01-02 09:33:36-05:00	151.52	151.52	151.52	151.52
2019-01-02 09:33:37-05:00	151.48	151.48	151.48	151.48
2019-01-02 09:33:38-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:33:39-05:00	151.58	151.58	151.58	151.58
2019-01-02 09:33:40-05:00	151.58	151.58	151.58	151.58
2019-01-02 09:33:41-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:33:42-05:00	151.57	151.57	151.57	151.57
2019-01-02 09:33:43-05:00	151.59	151.59	151.59	151.59
2019-01-02 09:33:44-05:00	151.61	151.61	151.61	151.61
2019-01-02 09:33:45-05:00	151.61	151.61	151.61	151.61
2019-01-02 09:33:46-05:00	151.61	151.61	151.61	151.61
2019-01-02 09:33:47-05:00	151.63	151.63	151.63	151.63
2019-01-02 09:33:48-05:00	151.64	151.64	151.64	151.64
2019-01-02 09:33:49-05:00	151.67	151.67	151.67	151.67
2019-01-02 09:33:50-05:00	151.68	151.68	151.68	151.68
2019-01-02 09:33:51-05:00	151.69	151.69	151.69	151.69
2019-01-02 09:33:52-05:00	151.66	151.66	151.66	151.66
2019-01-02 09:33:53-05:00	151.62	151.62	151.62	151.62
2019-01-02 09:33:54-05:00	151.57	151.57	151.57	151.57
2019-01-02 09:33:55-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:33:56-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:33:57-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:33:58-05:00	151.53	151.53	151.53	151.53
2019-01-02 09:33:59-05:00	151.53	151.53	151.53	151.53
2019-01-02 09:34:00-05:00	151.59	151.59	151.59	151.59
2019-01-02 09:34:01-05:00	151.6	151.6	151.6	151.6
2019-01-02 09:34:02-05:00	151.58	151.58	151.58	151.58
2019-01-02 09:34:03-05:00	151.61	151.61	151.61	151.61
2019-01-02 09:34:04-05:00	151.58	151.58	151.58	151.58
2019-01-02 09:34:05-05:00	151.57	151.57	151.57	151.57
2019-01-02 09:34:06-05:00	151.54	151.54	151.54	151.54
2019-01-02 09:34:07-05:00	151.52	151.52	151.52	151.52
2019-01-02 09:34:08-05:00	151.52	151.52	151.52	151.52
2019-01-02 09:34:09-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:34:10-05:00	151.53	151.53	151.53	151.53
2019-01-02 09:34:11-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:34:12-05:00	151.52	151.52	151.52	151.52
2019-01-02 09:34:13-05:00	151.53	151.53	151.53	151.53
2019-01-02 09:34:14-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:34:15-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:34:16-05:00	151.59	151.59	151.59	151.59
2019-01-02 09:34:17-05:00	151.57	151.57	151.57	151.57
2019-01-02 09:34:18-05:00	151.57	151.57	151.57	151.57
2019-01-02 09:34:19-05:00	151.63	151.63	151.63	151.63
2019-01-02 09:34:20-05:00	151.62	151.62	151.62	151.62
2019-01-02 09:34:21-05:00	151.65	151.65	151.65	151.65
2019-01-02 09:34:22-05:00	151.66	151.66	151.66	151.66
2019-01-02 09:34:23-05:00	151.67	151.67	151.67	151.67
2019-01-02 09:34:24-05:00	151.73	151.73	151.73	151.73
2019-01-02 09:34:25-05:00	151.72	151.72	151.72	151.72
2019-01-02 09:34:26-05:00	151.74	151.74	151.74	151.74
2019-01-02 09:34:27-05:00	151.75	151.75	151.75	151.75
2019-01-02 09:34:28-05:00	151.74	151.74	151.74	151.74
2019-01-02 09:34:29-05:00	151.73	151.73	151.73	151.73
2019-01-02 09:34:30-05:00	151.74	151.74	151.74	151.74
2019-01-02 09:34:31-05:00	151.77	151.77	151.77	151.77
2019-01-02 09:34:32-05:00	151.77	151.77	151.77	151.77
2019-01-02 09:34:34-05:00	151.76	151.76	151.76	151.76
2019-01-02 09:34:35-05:00	151.75	151.75	151.75	151.75
2019-01-02 09:34:36-05:00	151.73	151.73	151.73	151.73
2019-01-02 09:34:37-05:00	151.66	151.66	151.66	151.66
2019-01-02 09:34:38-05:00	151.62	151.62	151.62	151.62
2019-01-02 09:34:39-05:00	151.62	151.62	151.62	151.62
2019-01-02 09:34:40-05:00	151.65	151.65	151.65	151.65
2019-01-02 09:34:41-05:00	151.68	151.68	151.68	151.68
2019-01-02 09:34:42-05:00	151.69	151.69	151.69	151.69
2019-01-02 09:34:43-05:00	151.68	151.68	151.68	151.68
2019-01-02 09:34:44-05:00	151.67	151.67	151.67	151.67
2019-01-02 09:34:45-05:00	151.59	151.59	151.59	151.59
2019-01-02 09:34:46-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:34:47-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:34:48-05:00	151.61	151.61	151.61	151.61
2019-01-02 09:34:49-05:00	151.56	151.56	151.56	151.56
2019-01-02 09:34:50-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:34:51-05:00	151.57	151.57	151.57	151.57
2019-01-02 09:34:52-05:00	151.63	151.63	151.63	151.63
2019-01-02 09:34:53-05:00	151.66	151.66	151.66	151.66
2019-01-02 09:34:54-05:00	151.7	151.7	151.7	151.7
2019-01-02 09:34:55-05:00	151.68	151.68	151.68	151.68
2019-01-02 09:34:56-05:00	151.65	151.65	151.65	151.65
2019-01-02 09:34:57-05:00	151.62	151.62	151.62	151.62
2019-01-02 09:34:58-05:00	151.62	151.62	151.62	151.62
2019-01-02 09:34:59-05:00	151.63	151.63	151.63	151.63
2019-01-02 09:35:00-05:00	151.62	151.62	151.62	151.62
2019-01-02 09:35:01-05:00	151.65	151.65	151.65	151.65
2019-01-02 09:35:02-05:00	151.6	151.6	151.6	151.6
2019-01-02 09:35:03-05:00	151.54	151.54	151.54	151.54
2019-01-02 09:35:04-05:00	151.52	151.52	151.52	151.52
2019-01-02 09:35:05-05:00	151.52	151.52	151.52	151.52
2019-01-02 09:35:06-05:00	151.47	151.47	151.47	151.47
2019-01-02 09:35:07-05:00	151.45	151.45	151.45	151.45
2019-01-02 09:35:08-05:00	151.39	151.39	151.39	151.39
2019-01-02 09:35:09-05:00	151.3	151.3	151.3	151.3
2019-01-02 09:35:10-05:00	151.32	151.32	151.32	151.32
2019-01-02 09:35:11-05:00	151.34	151.34	151.34	151.34
2019-01-02 09:35:12-05:00	151.34	151.34	151.34	151.34
2019-01-02 09:35:13-05:00	151.31	151.31	151.31	151.31
2019-01-02 09:35:14-05:00	151.29	151.29	151.29	151.29
2019-01-02 09:35:15-05:00	151.3	151.3	151.3	151.3
2019-01-02 09:35:16-05:00	151.31	151.31	151.31	151.31
2019-01-02 09:35:17-05:00	151.31	151.31	151.31	151.31
2019-01-02 09:35:18-05:00	151.31	151.31	151.31	151.31
2019-01-02 09:35:19-05:00	151.31	151.31	151.31	151.31
2019-01-02 09:35:20-05:00	151.3	151.3	151.3	151.3
2019-01-02 09:35:21-05:00	151.33	151.33	151.33	151.33
2019-01-02 09:35:22-05:00	151.3	151.3	151.3	151.3
2019-01-02 09:35:23-05:00	151.3	151.3	151.3	151.3
2019-01-02 09:35:24-05:00	151.29	151.29	151.29	151.29
2019-01-02 09:35:25-05:00	151.32	151.32	151.32	151.32
2019-01-02 09:35:26-05:00	151.35	151.35	151.35	151.35
2019-01-02 09:35:27-05:00	151.36	151.36	151.36	151.36
2019-01-02 09:35:28-05:00	151.35	151.35	151.35	151.35
2019-01-02 09:35:29-05:00	151.35	151.35	151.35	151.35
2019-01-02 09:35:30-05:00	151.37	151.37	151.37	151.37
2019-01-02 09:35:31-05:00	151.4	151.4	151.4	151.4
2019-01-02 09:35:32-05:00	151.41	151.41	151.41	151.41
2019-01-02 09:35:33-05:00	151.42	151.42	151.42	151.42
2019-01-02 09:35:34-05:00	151.43	151.43	151.43	151.43
2019-01-02 09:35:35-05:00	151.42	151.42	151.42	151.42
2019-01-02 09:35:36-05:00	151.49	151.49	151.49	151.49
2019-01-02 09:35:37-05:00	151.44	151.44	151.44	151.44
2019-01-02 09:35:38-05:00	151.45	151.45	151.45	151.45
2019-01-02 09:35:39-05:00	151.44	151.44	151.44	151.44
2019-01-02 09:35:40-05:00	151.51	151.51	151.51	151.51
2019-01-02 09:35:41-05:00	151.55	151.55	151.55	151.55
2019-01-02 09:35:42-05:00	151.59	151.59	151.59	151.59
2019-01-02 09:35:43-05:00	151.59	151.59	151.59	151.59
2019-01-02 09:35:44-05:00	151.58	151.58	151.58	151.58
